index,text,id,username,retweets,favorites,mentions,hashtags,geo,permalink
2017-05-04 19:59:03,Show Mom how much she means with an unforgettable meal on her special day! #MarineRoom #MothersDayPlans pic.twitter.com/R4ODHfjOgF,860282658370318336,,0,1,,#MarineRoom #MothersDayPlans,,https://twitter.com/TheMarineRoom/status/860282658370318336
2017-05-04 19:58:48,"Guy in stands behind me.. ""it was an unforgettable play.."" proceeds to explain the recent major league triple... http:// fb.me/1OmfPJsvk",860282594306478085,,0,0,,,,https://twitter.com/MDHayford/status/860282594306478085
2017-05-04 19:58:39,"Having a lovely dinner, drinking wine and the bartender is singing "" Unforgettable "" by Nat King Cole in perfect pitch.",860282557547638784,,0,1,,,,https://twitter.com/okMai/status/860282557547638784
2017-05-04 19:58:31,Unforgettable x French Montana x Swae Lee,860282523569532928,,0,1,,,,https://twitter.com/JRG_767/status/860282523569532928
2017-05-04 19:58:27,REVIEW: @niia - I (★★★★☆) A stunning & unforgettable lesson in refined contemporary soul http:// pressplayok.com/albums/review- niia-i/ … pic.twitter.com/Hn8c6Nf7m6,860282504896532481,,2,6,@niia,,,https://twitter.com/pressplayok/status/860282504896532481
2017-05-04 19:58:24,I honestly don't get how that unforgettable song by French is so big now I've had that shit for months,860282495215976448,,0,0,,,,https://twitter.com/eric_catarino/status/860282495215976448
2017-05-04 19:56:26,you are unforgettable ..,860281998128164864,,0,1,,,,https://twitter.com/Rochelle_Eugene/status/860281998128164864
2017-05-04 19:56:19,You mean a KATHERINE HEIGL IN UNFORGETTABLE look. https:// twitter.com/THR/status/860 279961030057985 …,860281969535471616,,0,1,,,,https://twitter.com/JorCru/status/860281969535471616
2017-05-04 19:56:00,"Treat your client to unforgettable artisan dishes, on level two of the @WestinGalleria . Book here: https://www. opentable.com/the-2nd-floor",860281891651543042,,1,0,@WestinGalleria,,,https://twitter.com/SecondFloorDFW/status/860281891651543042
2017-05-04 19:55:16,Unforgettable is just a perfect song.,860281703750930432,,0,0,,,,https://twitter.com/LowerTown/status/860281703750930432
2017-05-04 19:54:29,And you are unforgettable,860281509722427392,,0,0,,,,https://twitter.com/lowkeyyyjo/status/860281509722427392
2017-05-04 19:54:25,"I hope to fly on a Banshee, discover bioluminescent forests and experience the unforgettable world of Pandora!",860281490055233536,,0,2,,,,https://twitter.com/cusack1967/status/860281490055233536
2017-05-04 19:54:20,Wouldn't have missed it for the world! And many thanks for singing to me on stage Rodney! An Unforgettable evening! Nice to chat too. Lol xx,860281468618235904,,0,1,,,,https://twitter.com/SRaingold/status/860281468618235904
2017-05-04 19:54:06,"Leave an unforgettable impression with Avon Prima, featuring a chic blend of plum, rose white patchouli. #Perfume https:// jenstewart.avonrepresentative.com pic.twitter.com/fiZAQQbKXu",860281413370871809,,0,0,,#Perfume,,https://twitter.com/Jensbeautymore/status/860281413370871809
2017-05-04 19:53:41,Unforgettable ! #TBT @Jardin du Luxembourg Ph: @santycardenas pic.twitter.com/2HTKy7frbe,860281306256740352,,1,7,@Jardin @santycardenas,#TBT,,https://twitter.com/mrtnsanchez/status/860281306256740352
2017-05-04 19:53:36,unforgettable estuvo pal de loca guys,860281286619004929,,0,0,,,,https://twitter.com/zilediann/status/860281286619004929
